cust_id,address
2011070351,株洲市荷塘区天鹅花园别墅二区17栋1号门面
2011070098,株洲市芦淞区建宁乡龙泉村
2011070129,株洲市荷塘区学府路郭家大屋33栋
2011070101,株洲市荷塘区合泰街3栋102号
2011070104,株洲市荷塘区合泰街35号
2011070117,株洲市荷塘区中南无线电厂
2011070154,株洲市荷塘区荷塘铺乡富家垅村
2011070132,株洲市荷塘区工业大学内
2011070810,株洲市荷塘区东方工具厂6栋5号门面
2011070146,株洲市荷塘区茨菇塘路9号4栋101号
2011080222,株洲市荷塘区新华东路向阳小区A栋101号
2011070190,株洲市荷塘区上月塘路30-1号
2011080237,株洲市荷塘区湘华社区原回春商场1、2号门面。
2011080224,株洲市荷塘区桂花路制药三厂1栋4号
2011080235,株洲市荷塘区红旗南路4号
2011125079,株洲市芦淞区人民中路113号
2011090168,株洲市石峰区井龙办事处新明综合楼19号门面
2011110041,株洲市董家段南方公司印刷厂左侧第1-3号门面
2011110044,株洲市芦淞区株董鲁770号1栋商铺
2011110053,株洲市芦淞区南方医院南侧1号门面
2011110055,株洲市芦淞区三三一医院南侧4号
2011131339,株洲市芦淞区七一综合楼8栋105号
2011070472,株洲市荷塘区茨菇塘罗家冲生活2区旷明远私宅
2011070473,株洲市荷塘区601罗家冲后门岗
2011080244,株洲市市辖区
2011100020,株洲市荷塘区明照乡分路口
2011131309,株洲市天元区莲花小区7栋3、3号门面
2011110062,株洲市芦淞区机关服务中心1楼1号
2011129314,株洲市石峰区景秀名园二期2栋102号门面
2011110105,株洲市芦淞区唐人神路1号
2011030375,株洲市芦淞区建设路市公安局对面书报亭
2011080266,株洲市荷塘区湘运路55号门面
2011070489,株洲市荷塘区学府村3栋38号门面
2011100001,株洲市荷塘区仙庚镇黄塘商品街49号
2011100004,株洲市荷塘区黄塘商品街58号
2011100006,株洲市石峰区云田乡美泉村张庆华私宅
2011100009,株洲市荷塘区黄塘食品街37号
2011100014,株洲市荷塘区黄塘商品街 10号
2011100016,株洲市荷塘区仙庾镇黄塘村13号
2011110112,株洲市芦淞区建宁开发区商业街54号
2011110119,株洲市建宁乡农兴桥新桥组37号
2011070504,株洲市荷塘区钻石路永红村
2011080002,株洲市荷塘区戴家岭市场
2011080014,株洲市荷塘区新华东路向阳村18号
2011080284,株洲市荷塘区红旗南路消防支队综合楼115号
2011080010,株洲市荷塘区向阳广场北侧
2011100022,株洲市市辖区凌聪明私宅
2011131307,株洲市天元区黄山路556号海韵天城8栋
2011129318,株洲市石峰区清石广场北都大厦
2011100029,株洲市荷塘区车辆厂黄泥塘大力新村4号
2011100021,株洲市荷塘区明照乡茶园村下马脑组凌建良私宅
2011070285,株洲市荷塘区文化路徐家冲山上
2011080020,株洲市荷塘区戴家岭五公司
2011080300,株洲市荷塘区四三0汽车站
2011100034,株洲市荷塘区宋家桥丰泽园3号-4号
2011100035,株洲市荷塘区宋家桥市场入口处2号门面
2011100039,株洲市荷塘区四三0汽车站终点站
2011080033,株洲市荷塘区新华二村路口
2011970242,株洲市荷塘区四三0革命村
2011970111,株洲市荷塘区金钩山村村口
2011132106,株洲市芦淞区龙泉村万金排6号门面
2011132083,株洲市荷塘区桂花路33号
2011100043,株洲市荷塘区车辆厂金桥商业园4号
2011100047,株洲市荷塘区430茶园村39栋杂屋间
2011100049,株洲市荷塘区新华东路309号铁四院门面
2011100040,株洲市荷塘区宋家桥办事处中心商住楼1号
2011080036,株洲市新华西路135号
2011080038,株洲市荷塘区新华西路119号
2011080315,株洲市荷塘区荷叶塘村散户316号
2011100056,株洲市荷塘区黄塘商品街
2011080314,株洲市荷塘区田坪路71号
2011100063,株洲市荷塘区仙庾镇黄陵田村
2011070322,株洲市荷塘区文化路果木园散户11号
2011070324,株洲市芦淞区建宁乡黄田村四新组060号
2011080054,株洲市荷塘区红旗路中南菜市场
2011129288,株洲市石峰区建设北路7号2栋105号
2011120182,株洲市石峰区白马垅村三丘田
2011050190,株洲市石峰区香樟园小区A3栋1号门面
2011020274,株洲市芦淞区金三角市场临摊5号
2011110141,株洲市芦淞区建宁经济开发区大市场4号地块综合市场4号门面
2011100219,株洲市荷塘区分路口蝶屏乡青草坡村藕塘组5号
2011120198,株洲市天元区群丰镇湘云村三组10号
2011120200,株洲市天元区群丰镇长岭村居委会群丰供销社03号
2011120201,株洲市芦淞区曲尺乡谭家段村
2011110154,株洲市芦淞区环球皮革股份有限公司内门面
2011050264,株洲市石峰区彩虹商贸有限公司
2011110162,株洲市董家段新华二村10栋106号
2011060210,株洲市石峰区清水塘水泥厂
2011060032,株洲市石峰区湘天桥花果山
2011130047,株洲市石峰区杉木塘宁皮糖7号
2011110157,株洲市董家段新华书店1号
2011110159,株洲市芦淞区110号湘江橡胶有限公司门面
2011110164,株洲市芦淞区株董路卫门口41号
2011132103,株洲市云龙示范区学林街道文荟社区打牛塘安置小区14栋106室
2011110173,株洲市龙泉居委会白果组董发云私宅
2011110179,株洲市芦淞区建宁开发区一条街散户
2011120007,株洲市天元区马家河镇中路村
2011120014,株洲市天元区群丰镇长岭村
2011120158,株洲市天元区马家河镇新马村四方10号
2011040906,株洲市天元区黄河南路富景园6栋负104号门面
2011120031,株洲市石峰区荷花新桥村新季组
2011030028,株洲市芦淞区徐家桥布鞋厂百文副食批发市场86
2011060106,株洲市石峰区果园区
2011120032,株洲市石峰区815油库门面
